hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
7.164219098616667,11,2,3,2.0,3.0,3.0,40,Travel_Rarely,Sales,6,2,Life Sciences,1,134,Female,1,Laboratory Technician,Married,26470,6.0,Y,13,8,0,20.0,2,1,0,0,No
6.174215751896389,22,1,3,4.0,4.0,2.0,37,Travel_Rarely,Research & Development,14,4,Life Sciences,1,2068,Male,3,Research Scientist,Married,65770,1.0,Y,13,8,0,14.0,1,14,3,11,No
9.198874386434445,10,3,3,2.0,3.0,2.0,50,Travel_Rarely,Research & Development,5,4,Life Sciences,1,3449,Male,1,Sales Executive,Married,118780,2.0,Y,13,8,1,29.0,2,8,7,7,No
7.55953480589,17,3,3,2.0,4.0,1.0,59,Travel_Rarely,Research & Development,5,3,Life Sciences,1,3441,Male,2,Research Scientist,Married,56740,3.0,Y,12,8,0,14.0,6,6,0,4,No
6.668002008031944,5,3,3,1.0,4.0,2.0,52,Non-Travel,Research & Development,2,4,Other,1,1177,Male,1,Manager,Divorced,46140,2.0,Y,16,8,1,16.0,3,9,0,0,No
5.476419009370556,21,2,4,4.0,4.0,3.0,45,Travel_Rarely,Sales,3,3,Life Sciences,1,2305,Male,3,Laboratory Technician,Married,35800,4.0,Y,20,8,1,8.0,1,5,0,3,No
7.516054216867222,3,3,3,3.0,,3.0,29,Travel_Frequently,Research & Development,29,1,Life Sciences,1,1910,Male,1,Sales Representative,Married,192020,1.0,Y,12,8,0,3.0,5,3,0,2,No
6.790409415439444,21,3,3,2.0,1.0,3.0,30,Travel_Rarely,Research & Development,1,3,Other,1,3789,Male,3,Sales Executive,Married,179240,1.0,Y,13,8,2,10.0,2,10,6,7,Yes
9.614206827309166,12,2,3,4.0,3.0,2.0,31,Non-Travel,Research & Development,1,2,Medical,1,2163,Male,1,Sales Executive,Divorced,195130,1.0,Y,12,8,1,10.0,1,10,9,6,No
5.798219544845833,12,2,3,3.0,1.0,2.0,41,Travel_Rarely,Sales,29,3,Life Sciences,1,2925,Female,2,Laboratory Technician,Divorced,52940,2.0,Y,15,8,0,17.0,3,1,0,0,No
7.124434404283611,12,3,3,4.0,4.0,2.0,32,Travel_Rarely,Sales,4,3,Marketing,1,769,Male,1,Research Scientist,Married,53260,4.0,Y,14,8,1,7.0,2,4,0,3,No
5.690615796519166,12,3,3,,2.0,3.0,45,Travel_Frequently,Research & Development,19,3,Medical,1,2149,Male,3,Laboratory Technician,Single,36810,3.0,Y,17,8,1,22.0,2,0,0,0,No
7.659224676483611,11,3,3,1.0,4.0,3.0,53,Travel_Rarely,Research & Development,11,3,Medical,1,2701,Male,2,Manager,Married,21090,2.0,Y,13,8,0,31.0,3,25,3,7,No
6.474336233824166,9,3,3,4.0,1.0,3.0,30,Travel_Rarely,Research & Development,1,3,Medical,1,4298,Female,3,Sales Executive,Divorced,103060,5.0,Y,13,8,0,8.0,5,3,2,2,No
7.277184292726389,13,3,4,4.0,1.0,2.0,27,Travel_Frequently,Research & Development,16,4,Medical,1,2547,Male,3,Healthcare Representative,Married,49980,0.0,Y,20,8,2,8.0,3,7,7,3,No
10.269859437750833,10,3,3,1.0,2.0,2.0,32,Travel_Rarely,Human Resources,22,3,Human Resources,1,4169,Female,2,Research Director,Divorced,74460,0.0,Y,19,8,0,7.0,3,6,0,5,No
5.79411535029,8,3,3,1.0,4.0,3.0,24,Travel_Frequently,Sales,3,4,Marketing,1,3928,Male,1,Sales Executive,Married,45080,0.0,Y,11,8,1,3.0,5,2,2,1,No
5.719342927264444,22,3,3,2.0,3.0,3.0,41,Non-Travel,Research & Development,19,1,Life Sciences,1,489,Male,2,Research Scientist,Divorced,58280,1.0,Y,13,8,0,21.0,0,21,5,10,No
10.742414100847778,1,3,4,3.0,2.0,3.0,31,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3052,Male,4,Human Resources,Single,28670,0.0,Y,24,8,0,3.0,5,2,2,2,No
10.30958389112,7,2,4,3.0,2.0,3.0,36,Travel_Rarely,Research & Development,2,4,Medical,1,2140,Male,1,Healthcare Representative,Single,27250,9.0,Y,21,8,1,18.0,4,16,5,12,No
8.247273538598611,13,3,3,3.0,4.0,2.0,26,Travel_Rarely,Human Resources,9,3,Life Sciences,1,3595,Male,2,Research Scientist,Single,68110,1.0,Y,11,8,1,8.0,4,8,2,2,No
5.755578982596944,22,3,3,,3.0,2.0,31,Travel_Rarely,Research & Development,2,2,Medical,1,1225,Male,2,Laboratory Technician,Divorced,39750,1.0,Y,15,8,1,5.0,3,5,4,3,No
6.243351182507777,14,3,3,3.0,3.0,3.0,20,Travel_Rarely,Research & Development,18,4,Medical,1,3861,Female,2,Sales Executive,Single,37430,1.0,Y,13,8,1,2.0,2,2,2,2,No
9.293517402945,10,2,3,3.0,3.0,2.0,42,Non-Travel,Research & Development,4,3,Life Sciences,1,697,Male,2,Laboratory Technician,Married,20830,0.0,Y,12,8,2,21.0,3,20,2,10,No
7.661160196340833,4,1,3,2.0,1.0,3.0,34,Travel_Rarely,Sales,15,2,Marketing,1,2707,Female,2,Research Scientist,Single,84630,2.0,Y,13,8,0,8.0,2,4,1,3,Yes
8.234447791164444,8,2,3,2.0,1.0,2.0,24,Travel_Frequently,Sales,3,3,Life Sciences,1,2273,Male,2,Research Scientist,Single,76540,2.0,Y,17,8,1,4.0,3,0,0,0,Yes
9.090969433288612,18,3,4,3.0,4.0,2.0,46,Travel_Rarely,Research & Development,1,4,Technical Degree,1,978,Female,3,Sales Executive,Divorced,99570,4.0,Y,20,8,0,13.0,1,10,0,3,No
7.554447791164445,15,1,3,1.0,2.0,4.0,31,Travel_Rarely,Sales,20,3,Technical Degree,1,759,Male,1,Research Scientist,Single,61800,1.0,Y,14,8,1,1.0,2,1,0,0,Yes
5.594145470771944,20,3,3,1.0,3.0,2.0,36,Travel_Rarely,Research & Development,7,2,Life Sciences,1,1974,Female,1,Research Scientist,Divorced,56600,7.0,Y,12,8,0,9.0,3,1,0,0,Yes
6.205682730923611,17,3,3,1.0,3.0,1.0,39,Travel_Frequently,Research & Development,2,3,Technical Degree,1,902,Female,2,Manager,Single,131940,0.0,Y,11,8,0,10.0,2,9,3,8,No
5.937602632753055,18,4,3,4.0,4.0,4.0,43,Travel_Rarely,Research & Development,7,2,Medical,1,3609,Female,1,Laboratory Technician,Single,195020,3.0,Y,18,8,2,23.0,3,21,15,17,No
7.303647925033333,7,3,4,3.0,4.0,1.0,33,Travel_Frequently,Research & Development,8,3,Technical Degree,1,252,Male,2,Laboratory Technician,Divorced,90690,3.0,Y,25,8,1,15.0,3,13,4,7,No
6.6587059348502775,22,1,4,4.0,4.0,3.0,36,Non-Travel,Human Resources,28,3,Human Resources,1,3041,Male,2,Laboratory Technician,Single,24320,4.0,Y,22,8,0,7.0,4,1,0,0,No
6.7137829094152774,14,2,3,4.0,1.0,4.0,53,Travel_Rarely,Research & Development,24,3,Other,1,245,Female,3,Manager,Single,22690,7.0,Y,11,8,1,18.0,2,14,8,10,No
10.903669120928056,2,3,3,1.0,4.0,2.0,44,Travel_Rarely,Research & Development,22,3,Medical,1,1844,Female,1,Laboratory Technician,Married,104530,2.0,Y,11,8,1,10.0,2,3,0,2,No
5.6763409192322225,18,3,3,2.0,3.0,4.0,31,Travel_Rarely,Sales,1,3,Life Sciences,1,1888,Female,1,Sales Representative,Married,121850,3.0,Y,14,8,0,13.0,2,7,5,2,No
8.566289602855834,10,3,3,3.0,2.0,2.0,27,Travel_Rarely,Research & Development,5,4,Medical,1,2853,Male,2,Healthcare Representative,Married,47350,0.0,Y,13,8,0,6.0,2,5,1,1,No
5.719940874609445,20,3,3,3.0,4.0,3.0,37,Travel_Rarely,Sales,6,1,Technical Degree,1,2798,Male,1,Laboratory Technician,Single,46390,2.0,Y,12,8,2,12.0,3,5,1,3,No
6.662631637661667,15,3,3,3.0,4.0,3.0,27,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3653,Female,2,Laboratory Technician,Married,48510,8.0,Y,18,8,0,5.0,2,1,0,0,No
7.080356983489445,14,2,3,2.0,2.0,3.0,32,Travel_Rarely,Sales,3,4,Life Sciences,1,2756,Male,2,Manufacturing Director,Married,97150,1.0,Y,15,8,1,10.0,1,10,0,9,No
8.295401606425555,7,4,3,3.0,4.0,3.0,44,Travel_Rarely,Human Resources,1,3,Life Sciences,1,3897,Male,1,Research Scientist,Married,48340,1.0,Y,14,8,0,9.0,1,8,6,7,No
6.921458054439722,19,3,3,4.0,1.0,1.0,27,Travel_Rarely,Research & Development,10,3,Life Sciences,1,3237,Female,1,Laboratory Technician,Single,29560,8.0,Y,13,8,0,9.0,6,7,0,7,No
10.072574743418055,5,3,4,2.0,4.0,1.0,31,Travel_Frequently,Research & Development,7,4,Life Sciences,1,3719,Male,1,Laboratory Technician,Married,65000,6.0,Y,23,8,1,7.0,5,2,2,2,Yes
7.184928603301945,13,2,3,3.0,3.0,2.0,46,Travel_Rarely,Sales,19,4,Marketing,1,3095,Female,1,Sales Executive,Divorced,41080,2.0,Y,14,8,0,19.0,5,10,0,8,No
8.987822400713888,10,3,4,4.0,3.0,2.0,19,Travel_Rarely,Research & Development,5,2,Life Sciences,1,1340,Male,1,Manager,Single,53320,1.0,Y,23,8,1,0.0,2,0,0,0,Yes
8.332985274430833,11,2,3,4.0,2.0,3.0,26,Travel_Rarely,Human Resources,2,1,Technical Degree,1,2510,Female,3,Sales Executive,Married,65780,0.0,Y,15,8,2,6.0,3,5,1,4,Yes
7.313369031682222,7,3,3,3.0,4.0,2.0,30,Travel_Rarely,Research & Development,8,3,Life Sciences,1,3228,Male,2,Sales Executive,Divorced,52090,7.0,Y,14,8,1,10.0,3,8,7,7,No
7.396790495314445,10,3,3,2.0,1.0,3.0,41,Travel_Rarely,Research & Development,24,1,Life Sciences,1,209,Male,1,Research Director,Married,26610,7.0,Y,14,8,1,22.0,2,18,11,8,No
6.835493083444722,9,3,3,3.0,2.0,3.0,41,Travel_Rarely,Research & Development,1,5,Medical,1,1191,Male,1,Healthcare Representative,Divorced,40810,2.0,Y,13,8,0,14.0,3,5,0,4,No
7.7002967425255555,12,3,3,4.0,3.0,3.0,40,Travel_Rarely,Research & Development,8,3,Other,1,1574,Male,2,Sales Executive,Married,50870,3.0,Y,14,8,1,10.0,3,7,1,7,No
7.040577867023611,8,4,4,4.0,2.0,3.0,32,Travel_Rarely,Research & Development,22,4,Medical,1,844,Male,1,Sales Executive,Married,29730,3.0,Y,22,8,0,12.0,0,7,2,5,No
8.029502454261388,11,3,3,3.0,3.0,3.0,43,Travel_Frequently,Research & Development,1,4,Other,1,3945,Male,3,Sales Executive,Married,76550,9.0,Y,12,8,1,6.0,3,1,0,0,Yes
6.857470995091389,14,2,3,2.0,3.0,3.0,32,Travel_Rarely,Sales,15,3,Marketing,1,2777,Male,1,Research Scientist,Single,101690,1.0,Y,14,8,0,12.0,6,11,5,7,No
6.212379518072222,21,3,3,3.0,2.0,4.0,34,Travel_Frequently,Sales,14,4,Medical,1,2133,Female,3,Research Scientist,Divorced,88340,4.0,Y,13,8,1,15.0,1,11,5,10,No
5.604930834448889,24,3,3,4.0,4.0,3.0,30,Travel_Rarely,Research & Development,13,3,Life Sciences,1,3007,Female,4,Research Director,Married,41970,1.0,Y,13,8,0,11.0,3,10,1,9,No
6.04333556448,21,2,3,3.0,2.0,4.0,29,Travel_Rarely,Research & Development,19,4,Life Sciences,1,3104,Male,3,Research Scientist,Married,17900,5.0,Y,16,8,1,6.0,4,2,1,1,Yes
8.253817492190834,7,2,3,4.0,3.0,3.0,33,Travel_Rarely,Research & Development,15,4,Life Sciences,1,2287,Female,1,Sales Executive,Single,62010,2.0,Y,15,8,3,14.0,2,0,0,0,No
7.4191711289602775,13,3,3,3.0,2.0,3.0,29,Travel_Rarely,Research & Development,28,4,Life Sciences,1,1284,Female,1,Sales Representative,Married,48410,0.0,Y,11,8,0,6.0,3,5,0,4,No
7.4036345381525,16,4,3,3.0,2.0,3.0,35,Travel_Rarely,Sales,16,2,Technical Degree,1,87,Male,3,Manager,Single,25440,0.0,Y,13,8,1,17.0,3,16,0,13,No
5.69203145917,24,3,3,4.0,3.0,3.0,38,Travel_Rarely,Sales,8,2,Marketing,1,2881,Male,5,Research Scientist,Married,49300,9.0,Y,14,8,0,14.0,0,1,0,0,No
6.135339134315,10,3,3,3.0,3.0,3.0,42,Non-Travel,Research & Development,1,1,Technical Degree,1,2880,Male,2,Sales Executive,Divorced,78790,2.0,Y,11,8,1,11.0,2,5,0,2,No
8.738227353859722,15,3,3,3.0,2.0,3.0,27,Non-Travel,Research & Development,2,3,Life Sciences,1,3014,Male,1,Research Director,Married,168230,0.0,Y,17,8,0,6.0,3,5,1,4,No
9.405869031682222,3,3,3,3.0,2.0,3.0,51,Travel_Rarely,Sales,18,2,Life Sciences,1,3645,Male,4,Manufacturing Director,Divorced,77250,1.0,Y,13,8,1,33.0,2,33,0,10,No
6.975721775992778,15,3,3,1.0,3.0,3.0,34,Travel_Rarely,Research & Development,7,4,Medical,1,2252,Male,2,Research Scientist,Married,26940,1.0,Y,16,8,1,2.0,3,2,2,2,Yes
7.2915885765283335,19,4,4,4.0,1.0,2.0,34,Travel_Frequently,Research & Development,2,1,Life Sciences,1,1033,Male,1,Manufacturing Director,Married,134990,4.0,Y,23,8,2,11.0,2,7,0,7,Yes
7.548187193217222,5,2,3,4.0,4.0,3.0,43,Travel_Frequently,Sales,14,3,Life Sciences,1,3078,Female,1,Manufacturing Director,Married,37480,7.0,Y,14,8,2,8.0,3,3,1,2,No
7.271326416778056,8,1,3,1.0,3.0,3.0,24,Travel_Rarely,Research & Development,17,2,Life Sciences,1,268,Female,1,Healthcare Representative,Single,25010,9.0,Y,12,8,0,4.0,3,2,2,0,Yes
7.4518284248102775,9,3,3,3.0,4.0,3.0,36,Travel_Frequently,Research & Development,5,1,Technical Degree,1,4148,Male,1,Sales Executive,Married,13590,4.0,Y,12,8,0,17.0,2,5,0,3,No
5.916270638107778,15,3,3,4.0,2.0,2.0,44,Travel_Rarely,Sales,24,5,Medical,1,1830,Female,1,Sales Executive,Single,25660,9.0,Y,11,8,1,10.0,3,5,2,3,No
6.860615796519166,9,4,3,4.0,3.0,2.0,58,Travel_Rarely,Research & Development,8,4,Life Sciences,1,4251,Male,2,Sales Executive,Single,29720,0.0,Y,14,8,0,38.0,2,37,1,8,No
5.864801427933889,9,4,3,2.0,2.0,3.0,35,Travel_Frequently,Research & Development,1,3,Other,1,4349,Male,2,Research Director,Single,22750,5.0,Y,13,8,0,10.0,2,6,1,2,No
6.513829763498333,14,2,3,1.0,3.0,2.0,24,Non-Travel,Research & Development,1,5,Life Sciences,1,2703,Male,3,Research Scientist,Divorced,93800,0.0,Y,16,8,0,5.0,2,4,1,3,No
7.649213520749444,5,3,3,2.0,1.0,4.0,23,Travel_Rarely,Sales,13,3,Marketing,1,1763,Male,5,Sales Executive,Married,42210,1.0,Y,11,8,1,5.0,4,4,0,2,No
9.102631637661666,11,3,3,3.0,2.0,3.0,51,Travel_Rarely,Sales,18,2,Life Sciences,1,705,Male,4,Manufacturing Director,Divorced,77250,1.0,Y,13,8,1,33.0,2,33,0,10,No
9.899479027219723,12,2,3,3.0,4.0,4.0,40,Travel_Rarely,Research & Development,23,3,Medical,1,1416,Female,1,Laboratory Technician,Married,45020,8.0,Y,12,8,2,15.0,0,7,3,7,No
6.981834002677222,4,4,3,4.0,4.0,3.0,39,Travel_Rarely,Sales,2,3,Life Sciences,1,1951,Male,3,Human Resources,Married,21150,1.0,Y,18,8,0,21.0,3,21,11,8,No
7.568842034805833,13,3,3,4.0,4.0,4.0,35,Travel_Frequently,Research & Development,3,3,Medical,1,2061,Female,2,Laboratory Technician,Married,22580,1.0,Y,11,8,1,2.0,2,2,2,2,No
6.205203034359444,10,3,3,4.0,1.0,2.0,37,Travel_Rarely,Research & Development,10,1,Technical Degree,1,1599,Male,1,Sales Executive,Divorced,133410,1.0,Y,14,8,1,18.0,3,18,12,17,No
6.089889558232778,20,3,3,3.0,1.0,2.0,21,Travel_Rarely,Research & Development,1,4,Life Sciences,1,520,Male,1,Manager,Single,57750,1.0,Y,18,8,0,1.0,2,1,1,0,Yes
6.762868139223333,12,2,4,3.0,4.0,2.0,23,Travel_Rarely,Research & Development,20,4,Life Sciences,1,88,Male,1,Manufacturing Director,Divorced,53990,1.0,Y,23,8,0,4.0,2,4,0,2,No
6.584944221329722,3,3,3,1.0,3.0,2.0,28,Travel_Rarely,Human Resources,1,1,Human Resources,1,536,Male,2,Research Scientist,Divorced,63470,1.0,Y,15,8,1,4.0,2,4,2,2,No
7.27698237394,8,1,3,4.0,2.0,3.0,33,Travel_Rarely,Research & Development,4,3,Life Sciences,1,4338,Male,1,Human Resources,Married,33060,1.0,Y,11,8,3,8.0,6,8,1,6,No
5.849885095939166,6,3,3,3.0,3.0,3.0,26,Travel_Rarely,Sales,28,3,Medical,1,98,Female,5,Laboratory Technician,Married,51510,1.0,Y,15,8,3,8.0,3,8,7,7,No
10.271545069165278,12,3,4,1.0,3.0,3.0,24,Travel_Frequently,Research & Development,2,3,Medical,1,3162,Male,2,Research Scientist,Married,39190,1.0,Y,21,8,0,6.0,3,6,1,2,Yes
9.072401829540278,4,3,3,3.0,4.0,3.0,23,Travel_Rarely,Research & Development,12,2,Medical,1,956,Male,2,Research Scientist,Divorced,75250,1.0,Y,14,8,2,3.0,2,3,0,2,Yes
7.929331771530555,12,3,4,3.0,2.0,3.0,58,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3357,Male,1,Research Scientist,Divorced,26220,2.0,Y,23,8,0,24.0,3,6,0,4,No
6.427013609995278,20,3,3,2.0,3.0,2.0,51,Travel_Frequently,Sales,21,4,Medical,1,673,Male,2,Research Scientist,Single,182000,0.0,Y,17,8,0,8.0,3,7,7,7,No
6.0361590807675,21,3,3,1.0,3.0,4.0,37,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2761,Female,3,Sales Executive,Single,52070,4.0,Y,17,8,3,16.0,3,5,0,2,No
6.846163543061111,5,3,3,3.0,2.0,3.0,32,Travel_Rarely,Research & Development,3,2,Technical Degree,1,1169,Male,3,Manufacturing Director,Single,53630,1.0,Y,13,8,0,6.0,4,6,4,1,No
6.033238509593889,22,3,3,4.0,4.0,3.0,35,Travel_Frequently,Research & Development,9,2,Other,1,3503,Female,1,Manufacturing Director,Divorced,104960,1.0,Y,13,8,1,5.0,2,5,0,2,No
7.116712405176111,7,3,3,3.0,2.0,1.0,36,Travel_Rarely,Research & Development,13,3,Technical Degree,1,4038,Female,3,Healthcare Representative,Married,25170,2.0,Y,14,8,0,12.0,3,4,1,3,No
6.5220504239177775,14,3,3,4.0,3.0,3.0,41,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3420,Male,2,Research Scientist,Single,47410,6.0,Y,16,8,0,8.0,3,2,2,1,No
5.64401048639,15,3,4,1.0,4.0,3.0,44,Travel_Rarely,Human Resources,4,4,Life Sciences,1,634,Male,5,Laboratory Technician,Married,76320,1.0,Y,21,8,0,10.0,3,10,7,7,No
9.294872824631666,3,3,3,2.0,3.0,3.0,29,Travel_Rarely,Sales,3,3,Marketing,1,1858,Male,3,Laboratory Technician,Divorced,59160,6.0,Y,12,8,0,5.0,2,3,0,2,Yes
6.749175591253889,14,3,3,4.0,1.0,3.0,28,Travel_Rarely,Research & Development,6,3,Technical Degree,1,3551,Male,2,Research Scientist,Married,23510,1.0,Y,16,8,0,6.0,4,6,3,3,No
10.392367246764723,7,2,3,1.0,2.0,2.0,29,Travel_Rarely,Research & Development,1,2,Medical,1,2401,Male,2,Sales Representative,Divorced,42400,1.0,Y,14,8,0,10.0,2,10,0,9,No
7.207096162427222,19,4,4,3.0,2.0,3.0,53,Travel_Frequently,Sales,8,2,Medical,1,1973,Male,2,Research Scientist,Married,120610,2.0,Y,20,8,1,30.0,2,15,6,12,No
5.832092815707222,8,2,3,4.0,3.0,3.0,53,Travel_Rarely,Research & Development,6,4,Life Sciences,1,3541,Male,1,Research Director,Divorced,40310,3.0,Y,12,8,1,26.0,3,7,4,7,No
7.018004239178889,22,2,3,1.0,3.0,3.0,23,Travel_Rarely,Research & Development,2,4,Medical,1,3765,Female,2,Manager,Single,49360,0.0,Y,19,8,1,5.0,2,4,1,2,No
6.010130522088334,12,3,3,1.0,4.0,4.0,31,Travel_Rarely,Sales,1,3,Marketing,1,3167,Female,2,Sales Executive,Divorced,64650,4.0,Y,17,8,0,13.0,3,7,5,7,No
6.567569165550833,10,3,4,4.0,3.0,3.0,27,Travel_Frequently,Sales,24,3,Life Sciences,1,1256,Male,4,Healthcare Representative,Single,31720,1.0,Y,20,8,1,9.0,1,9,1,7,No
6.673018741633055,19,3,3,2.0,3.0,4.0,31,Travel_Rarely,Research & Development,14,2,Life Sciences,1,3910,Male,1,Sales Executive,Married,167560,1.0,Y,11,8,2,6.0,5,5,0,3,No
10.324920794288056,2,1,3,3.0,3.0,3.0,44,Travel_Rarely,Human Resources,6,2,Human Resources,1,3540,Male,3,Sales Executive,Single,45580,1.0,Y,13,8,1,6.0,2,6,0,2,Yes
8.668834225791944,6,3,3,4.0,3.0,2.0,37,Travel_Rarely,Sales,9,4,Marketing,1,229,Female,2,Laboratory Technician,Married,20860,4.0,Y,14,8,0,17.0,3,3,1,0,No
5.790393797411666,13,2,3,1.0,3.0,1.0,28,Travel_Rarely,Sales,8,4,Marketing,1,2282,Male,1,Laboratory Technician,Divorced,163070,1.0,Y,16,8,0,1.0,3,1,0,0,No
9.0612148594375,8,3,3,2.0,4.0,3.0,55,Travel_Rarely,Research & Development,1,4,Other,1,26,Female,1,Research Scientist,Married,67990,3.0,Y,11,8,0,12.0,2,10,0,8,No
5.468940205265278,22,2,4,1.0,1.0,2.0,54,Travel_Rarely,Human Resources,9,3,Life Sciences,1,135,Female,2,Manufacturing Director,Married,63230,4.0,Y,23,8,1,24.0,2,4,1,2,No
5.868007585898889,13,4,4,1.0,4.0,3.0,50,Travel_Rarely,Sales,27,3,Medical,1,485,Male,2,Sales Executive,Married,33100,4.0,Y,22,8,1,8.0,3,1,0,0,No
10.338162650602222,11,3,3,3.0,2.0,2.0,46,Travel_Rarely,Research & Development,8,3,Life Sciences,1,2946,Female,4,Research Director,Married,40710,3.0,Y,13,8,0,28.0,5,7,7,7,No
7.970253235162778,5,2,3,1.0,2.0,3.0,21,Travel_Frequently,Research & Development,9,3,Medical,1,100,Female,4,Manufacturing Director,Single,178750,1.0,Y,12,8,0,3.0,5,3,1,2,Yes
5.830213074520278,19,3,3,2.0,4.0,3.0,22,Travel_Rarely,Research & Development,2,1,Life Sciences,1,2792,Male,1,Sales Representative,Single,193310,1.0,Y,12,8,1,1.0,2,0,0,0,No
7.380757474341666,16,2,4,2.0,1.0,3.0,36,Travel_Rarely,Research & Development,23,3,Life Sciences,1,3856,Female,3,Sales Executive,Married,21320,4.0,Y,20,8,0,9.0,1,3,0,2,No
7.264733377956111,19,3,3,4.0,3.0,3.0,29,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3902,Male,2,Research Scientist,Married,192370,9.0,Y,11,8,1,9.0,2,5,1,2,No
6.123829763498334,19,4,3,3.0,3.0,3.0,36,Travel_Rarely,Research & Development,9,2,Medical,1,2086,Male,2,Sales Executive,Divorced,119350,1.0,Y,11,8,3,7.0,6,7,1,7,No
9.944697679607222,14,3,4,3.0,4.0,1.0,40,Travel_Frequently,Research & Development,26,4,Life Sciences,1,2058,Male,2,Research Scientist,Married,194060,3.0,Y,20,8,3,16.0,2,1,0,0,No
6.801379964301389,17,3,3,4.0,4.0,2.0,27,Non-Travel,Sales,1,3,Technical Degree,1,3298,Female,1,Sales Executive,Married,27130,1.0,Y,11,8,0,0.0,2,0,0,0,No
10.275802097277777,12,3,3,3.0,2.0,2.0,46,Travel_Rarely,Research & Development,8,3,Life Sciences,1,6,Female,4,Research Director,Married,40710,3.0,Y,13,8,0,28.0,5,7,7,7,No
6.064582775546389,18,1,3,2.0,4.0,2.0,36,Travel_Frequently,Research & Development,5,3,Medical,1,2560,Female,4,Manufacturing Director,Single,177790,1.0,Y,17,8,1,10.0,5,10,0,8,No
7.8047880410530555,6,3,3,4.0,3.0,3.0,38,Travel_Frequently,Sales,18,4,Life Sciences,1,1221,Male,2,Healthcare Representative,Single,41620,0.0,Y,15,8,1,10.0,1,9,1,8,No
6.999843819723333,20,3,3,4.0,4.0,3.0,37,Travel_Rarely,Sales,5,1,Marketing,1,2968,Male,1,Research Scientist,Single,27050,1.0,Y,11,8,0,17.0,2,17,5,7,No
5.918919009370556,11,2,3,2.0,1.0,3.0,34,Travel_Rarely,Research & Development,20,3,Medical,1,303,Female,3,Laboratory Technician,Divorced,57440,3.0,Y,19,8,1,7.0,4,0,0,0,No
7.404615127175278,13,4,3,1.0,2.0,3.0,41,Travel_Rarely,Research & Development,13,4,Life Sciences,1,2658,Female,1,Healthcare Representative,Married,109200,0.0,Y,15,8,1,21.0,3,20,0,10,No
7.277926149040556,20,4,3,3.0,2.0,3.0,35,Travel_Rarely,Sales,16,2,Technical Degree,1,1557,Male,3,Manager,Single,25440,0.0,Y,13,8,1,17.0,3,16,0,13,No
9.917137438643334,4,3,3,3.0,3.0,4.0,47,Travel_Frequently,Research & Development,7,4,Life Sciences,1,3390,Male,3,Sales Executive,Divorced,69310,1.0,Y,11,8,0,20.0,3,19,2,7,No
7.3676204819275,20,4,3,2.0,1.0,3.0,29,Travel_Rarely,Research & Development,16,2,Life Sciences,1,2698,Female,4,Laboratory Technician,Divorced,36460,1.0,Y,14,8,0,10.0,3,10,8,8,No
7.651663319946389,5,3,3,4.0,3.0,3.0,39,Travel_Rarely,Sales,2,2,Medical,1,3807,Female,1,Sales Executive,Married,20080,2.0,Y,12,8,0,11.0,3,7,7,6,No
6.619694332886945,11,3,3,4.0,2.0,3.0,41,Travel_Rarely,Research & Development,29,1,Life Sciences,1,2983,Male,1,Laboratory Technician,Single,23790,1.0,Y,12,8,0,22.0,6,22,0,4,No
5.988147032574722,23,1,3,3.0,3.0,2.0,32,Travel_Rarely,Sales,10,3,Marketing,1,3309,Female,1,Human Resources,Married,30720,5.0,Y,12,8,0,9.0,4,5,1,3,No
6.970358099062778,8,3,3,1.0,3.0,3.0,31,Travel_Rarely,Research & Development,10,4,Medical,1,2630,Female,3,Sales Executive,Married,61250,0.0,Y,13,8,1,3.0,3,2,1,2,No
7.019018295403611,19,3,4,3.0,1.0,3.0,55,Travel_Rarely,Research & Development,3,2,Life Sciences,1,3947,Female,1,Sales Executive,Married,73510,8.0,Y,20,8,1,34.0,3,1,0,0,No
7.580101517179722,21,1,3,1.0,1.0,2.0,33,Travel_Rarely,Research & Development,10,3,Life Sciences,1,998,Male,1,Sales Executive,Single,43020,2.0,Y,13,8,0,11.0,3,0,0,0,Yes
5.869949799196666,7,2,3,4.0,3.0,3.0,47,Travel_Rarely,Research & Development,25,4,Medical,1,897,Male,2,Research Scientist,Married,148520,3.0,Y,19,8,3,27.0,3,5,1,0,No
6.816948906738055,13,3,3,2.0,4.0,3.0,36,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2757,Male,2,Sales Representative,Married,43200,3.0,Y,17,8,0,5.0,2,1,0,0,No
